time,values
0.468346835,-7.966374595
0.468446845,-8.371381299
0.468546855,-8.770408804
0.468646865,-9.162873315
0.468746875,-9.548201893
0.468846885,-9.925834181
0.468946895,-10.29522409
0.469046905,-10.65584145
0.469146915,-11.00717362
0.469246925,-11.34872707
0.469346935,-11.68002883
0.469446945,-12.00062804
0.469546955,-12.31009725
0.469646965,-12.60803379
0.469746975,-12.894061
0.469846985,-13.1678294
0.469946995,-13.4290178
0.470047005,-13.67733431
0.470147015,-13.9125172
0.470247025,-14.1343358
0.470347035,-14.3425912
0.470447045,-14.53711689
0.470547055,-14.71777926
0.470647065,-14.8844781
0.470747075,-15.03714686
0.470847085,-15.17575293
0.470947095,-15.30029773
0.471047105,-15.41081671
0.471147115,-15.50737929
0.471247125,-15.59008862
0.471347135,-15.65908131
0.471447145,-15.71452698
0.471547155,-15.75662776
0.471647165,-15.78561766
0.471747175,-15.80176186
0.471847185,-15.80535586
0.471947195,-15.79672459
0.472047205,-15.77622137
0.472147215,-15.74422682
0.472247225,-15.70114767
0.472347235,-15.64741546
0.472447245,-15.58348523
0.472547255,-15.50983404
0.472647265,-15.42695948
0.472747275,-15.33537812
0.472847285,-15.23562387
0.472947295,-15.12824629
0.473047305,-15.01380885
0.473147315,-14.89288718
0.473247325,-14.76606718
0.473347335,-14.63394326
0.473447345,-14.49711638
0.473547355,-14.3561922
0.473647365,-14.21177913
0.473747375,-14.06448643
0.473847385,-13.91492224
0.473947395,-13.76369171
0.474047405,-13.61139508
0.474147415,-13.45862571
0.474247425,-13.30596832
0.474347435,-13.15399703
0.474447445,-13.00327364
0.474547455,-12.85434579
0.474647465,-12.7077453
0.474747475,-12.56398644
0.474847485,-12.42356434
0.474947495,-12.28695345
0.475047505,-12.15460604
0.475147515,-12.0269508
0.475247525,-11.90439151
0.475347535,-11.78730575
0.475447545,-11.67604381
0.475547555,-11.57092753
0.475647565,-11.47224941
0.475747575,-11.38027163
0.475847585,-11.29522533
0.475947595,-11.21730992
0.476047605,-11.14669247
0.476147615,-11.08350727
0.476247625,-11.02785543
0.476347635,-10.97980468
0.476447645,-10.93938916
0.476547655,-10.90660942
0.476647665,-10.8814325
0.476747675,-10.86379209
0.476847685,-10.85358883
0.476947695,-10.85069073
0.477047705,-10.85493367
0.477147715,-10.86612199
0.477247725,-10.88402924
0.477347735,-10.90839898
0.477447745,-10.93894572
0.477547755,-10.97535587
0.477647765,-11.01728894
0.477747775,-11.06437863
0.477847785,-11.11623416
0.477947795,-11.17244164
0.478047805,-11.23256543
0.478147815,-11.29614972
0.478247825,-11.36272004
0.478347835,-11.4317849
0.478447845,-11.50283748
0.478547855,-11.57535733
0.478647865,-11.64881221
0.478747875,-11.72265981
0.478847885,-11.79634965
0.478947895,-11.86932494
0.479047905,-11.94102447
0.479147915,-12.01088447
0.479247925,-12.07834057
0.479347935,-12.1428297
0.479447945,-12.20379194
0.479547955,-12.26067248
0.479647965,-12.31292345
0.479747975,-12.36000578
0.479847985,-12.401391
0.479947995,-12.43656305
0.480048005,-12.46502002
0.480148015,-12.48627581
0.480248025,-12.49986179
0.480348035,-12.50532839
0.480448045,-12.50224658
0.480548055,-12.49020937
0.480648065,-12.46883315
0.480748075,-12.43775899
0.480848085,-12.39665387
0.480948095,-12.34521181
0.481048105,-12.2831549
0.481148115,-12.21023426
0.481248125,-12.1262309
0.481348135,-12.03095647
0.481448145,-11.92425391
0.481548155,-11.80599802
0.481648165,-11.67609592
0.481748175,-11.53448736
0.481848185,-11.38114501
0.481948195,-11.21607456
0.482048205,-11.03931476
0.482148215,-10.85093736
0.482248225,-10.6510469
0.482348235,-10.43978044
0.482448245,-10.21730717
0.482548255,-9.9838279
0.482648265,-9.7395745
0.482748275,-9.484809176
0.482848285,-9.219823703
0.482948295,-8.944938542
0.483048305,-8.660501872
0.483148315,-8.366888539
0.483248325,-8.064498923
0.483348335,-7.753757717
0.483448345,-7.435112651
0.483548355,-7.109033125
0.483648365,-6.7760088
0.483748375,-6.436548107
0.483848385,-6.09117672
0.483948395,-5.740435968
0.484048405,-5.384881208
0.484148415,-5.025080161
0.484248425,-4.661611209
0.484348435,-4.295061673
0.484448445,-3.926026063
0.484548455,-3.555104318
0.484648465,-3.182900034
0.484748475,-2.810018687
0.484848485,-2.437065863
0.484948495,-2.064645491
0.485048505,-1.693358095
0.485148515,-1.32379906
0.485248525,-0.956556932
0.485348535,-0.592211739
0.485448545,-0.231333355
0.485548555,0.125520093
0.485648565,0.477803781
0.485748575,0.824987677
0.485848585,1.16655799
0.485948595,1.502018545
0.486048605,1.830892099
0.486148615,2.152721588
0.486248625,2.467071296
0.486348635,2.773527956
0.486448645,3.071701761
0.486548655,3.3612273
0.486648665,3.641764404
0.486748675,3.912998909
0.486848685,4.17464332
0.486948695,4.426437396
0.487048705,4.668148631
0.487148715,4.899572646
0.487248725,5.120533486
0.487348735,5.330883822
0.487448745,5.530505054
0.487548755,5.719307325
0.487648765,5.897229435
0.487748775,6.064238664
0.487848785,6.220330503
0.487948795,6.365528293
0.488048805,6.499882775
0.488148815,6.623471554
0.488248825,6.736398478
0.488348835,6.838792933
0.488448845,6.930809068
0.488548855,7.01262493
0.488648865,7.084441541
0.488748875,7.146481899
0.488848885,7.198989915
0.488948895,7.242229296
0.489048905,7.27648236
0.489148915,7.302048817
0.489248925,7.319244486
0.489348935,7.32839998
0.489448945,7.329859354
0.489548955,7.323978717
0.489648965,7.31112482
0.489748975,7.291673623
0.489848985,7.266008842
0.489948995,7.234520492
0.490049005,7.197603415
0.490149015,7.155655815
0.490249025,7.109077793
0.490349035,7.058269899
0.490449045,7.003631687
0.490549055,6.945560303
0.490649065,6.884449089
0.490749075,6.820686222
0.490849085,6.754653382
0.490949095,6.686724469
0.491049105,6.617264352
0.491149115,6.546627673
0.491249125,6.475157699
0.491349135,6.403185234
0.491449145,6.331027583
0.491549155,6.258987586
0.491649165,6.187352713
0.491749175,6.116394224
0.491849185,6.04636641
0.491949195,5.977505895
0.492049205,5.910031023
0.492149215,5.844141316
0.492249225,5.780017011
0.492349235,5.717818681
0.492449245,5.657686925
0.492549255,5.599742155
0.492649265,5.544084447
0.492749275,5.490793489
0.492849285,5.439928592
0.492949295,5.391528799
0.493049305,5.345613058
0.493149315,5.302180482
0.493249325,5.261210679
0.493349335,5.222664162
0.493449345,5.186482827
0.493549355,5.152590499
0.493649365,5.120893554
0.493749375,5.091281595
0.493849385,5.063628195
0.493949395,5.0377917
0.494049405,5.013616079
0.494149415,4.990931834
0.494249425,4.96955695
0.494349435,4.949297893
0.494449445,4.929950645
0.494549455,4.91130177
0.494649465,4.893129521
0.494749475,4.875204958
0.494849485,4.857293102
0.494949495,4.839154093
0.495049505,4.820544372
0.495149515,4.801217858
0.495249525,4.78092714
0.495349535,4.759424655
0.495449545,4.736463869
0.495549555,4.711800443
0.495649565,4.685193381
0.495749575,4.65640616
0.495849585,4.625207835
0.495949595,4.591374117
0.496049605,4.554688414
0.496149615,4.514942835
0.496249625,4.471939161
0.496349635,4.425489758
0.496449645,4.375418453
0.496549655,4.321561356
0.496649665,4.263767624
0.496749675,4.20190017
0.496849685,4.135836317
0.496949695,4.065468377
0.497049705,3.990704181
0.497149715,3.911467532
0.497249725,3.827698595
0.497349735,3.739354214
0.497449745,3.646408165
0.497549755,3.54885133
0.497649765,3.446691808
0.497749775,3.339954944
0.497849785,3.228683298
0.497949795,3.112936534
0.498049805,2.992791239
0.498149815,2.868340679
0.498249825,2.739694476
0.498349835,2.606978228
0.498449845,2.470333053
0.498549855,2.32991508
0.498649865,2.185894872
0.498749875,2.038456789
0.498849885,1.8877983
0.498949895,1.734129237
0.499049905,1.577671001
0.499149915,1.418655719
0.499249925,1.257325361
0.499349935,1.09393081
0.499449945,0.928730905
0.499549955,0.761991445
0.499649965,0.593984166
0.499749975,0.424985694
0.499849985,0.255276483
0.499949995,0.085139727
0.500050005,-0.085139727
0.500150015,-0.255276483
0.500250025,-0.424985694
0.500350035,-0.593984166
0.500450045,-0.761991445
0.500550055,-0.928730905
0.500650065,-1.09393081
0.500750075,-1.257325361
0.500850085,-1.418655719
0.500950095,-1.577671001
0.501050105,-1.734129237
0.501150115,-1.8877983
0.501250125,-2.038456789
0.501350135,-2.185894872
0.501450145,-2.32991508
0.501550155,-2.470333053
0.501650165,-2.606978228
0.501750175,-2.739694476
0.501850185,-2.868340679
0.501950195,-2.992791239
0.502050205,-3.112936534
0.502150215,-3.228683298
0.502250225,-3.339954944
0.502350235,-3.446691808
0.502450245,-3.54885133
0.502550255,-3.646408165
0.502650265,-3.739354214
0.502750275,-3.827698595
0.502850285,-3.911467532
0.502950295,-3.990704181
0.503050305,-4.065468377
0.503150315,-4.135836317
0.503250325,-4.20190017
0.503350335,-4.263767624
0.503450345,-4.321561356
0.503550355,-4.375418453
0.503650365,-4.425489758
0.503750375,-4.471939161
0.503850385,-4.514942835
0.503950395,-4.554688414
0.504050405,-4.591374117
0.504150415,-4.625207835
0.504250425,-4.65640616
0.504350435,-4.685193381
0.504450445,-4.711800443
0.504550455,-4.736463869
0.504650465,-4.759424655
0.504750475,-4.78092714
0.504850485,-4.801217858
0.504950495,-4.820544372
0.505050505,-4.839154093
0.505150515,-4.857293102
0.505250525,-4.875204958
0.505350535,-4.893129521
0.505450545,-4.91130177
0.505550555,-4.929950645
0.505650565,-4.949297893
0.505750575,-4.96955695
0.505850585,-4.990931834
0.505950595,-5.013616079
0.506050605,-5.0377917
0.506150615,-5.063628195
0.506250625,-5.091281595
0.506350635,-5.120893554
0.506450645,-5.152590499
0.506550655,-5.186482827
0.506650665,-5.222664162
0.506750675,-5.261210679
0.506850685,-5.302180482
0.506950695,-5.345613058
0.507050705,-5.391528799
0.507150715,-5.439928592
0.507250725,-5.490793489
0.507350735,-5.544084447
0.507450745,-5.599742155
0.507550755,-5.657686925
0.507650765,-5.717818681
0.507750775,-5.780017011
0.507850785,-5.844141316
0.507950795,-5.910031023
0.508050805,-5.977505895
0.508150815,-6.04636641
0.508250825,-6.116394224
0.508350835,-6.187352713
0.508450845,-6.258987586
0.508550855,-6.331027583
0.508650865,-6.403185234
0.508750875,-6.475157699
0.508850885,-6.546627673
0.508950895,-6.617264352
0.509050905,-6.686724469
0.509150915,-6.754653382
0.509250925,-6.820686222
0.509350935,-6.884449089
0.509450945,-6.945560303
0.509550955,-7.003631687
0.509650965,-7.058269899
0.509750975,-7.109077793
0.509850985,-7.155655815
0.509950995,-7.197603415
0.510051005,-7.234520492
0.510151015,-7.266008842
0.510251025,-7.291673623
0.510351035,-7.31112482
0.510451045,-7.323978717
0.510551055,-7.329859354
0.510651065,-7.32839998
0.510751075,-7.319244486
0.510851085,-7.302048817
0.510951095,-7.27648236
0.511051105,-7.242229296
0.511151115,-7.198989915
0.511251125,-7.146481899
0.511351135,-7.084441541
0.511451145,-7.01262493
0.511551155,-6.930809068
0.511651165,-6.838792933
0.511751175,-6.736398478
0.511851185,-6.623471554
0.511951195,-6.499882775
0.512051205,-6.365528293
0.512151215,-6.220330503
0.512251225,-6.064238664
0.512351235,-5.897229435
0.512451245,-5.719307325
0.512551255,-5.530505054
0.512651265,-5.330883822
0.512751275,-5.120533486
0.512851285,-4.899572646
0.512951295,-4.668148631
0.513051305,-4.426437396
0.513151315,-4.17464332
0.513251325,-3.912998909
0.513351335,-3.641764404
0.513451345,-3.3612273
0.513551355,-3.071701761
0.513651365,-2.773527956
0.513751375,-2.467071296
0.513851385,-2.152721588
0.513951395,-1.830892099
0.514051405,-1.502018545
0.514151415,-1.16655799
0.514251425,-0.824987677
0.514351435,-0.477803781
0.514451445,-0.125520093
0.514551455,0.231333355
0.514651465,0.592211739
0.514751475,0.956556932
0.514851485,1.32379906
0.514951495,1.693358095
0.515051505,2.064645491
0.515151515,2.437065863
0.515251525,2.810018687
0.515351535,3.182900034
0.515451545,3.555104318
0.515551555,3.926026063
0.515651565,4.295061673
0.515751575,4.661611209
0.515851585,5.025080161
0.515951595,5.384881208
0.516051605,5.740435968
0.516151615,6.09117672
0.516251625,6.436548107
0.516351635,6.7760088
0.516451645,7.109033125
0.516551655,7.435112651
0.516651665,7.753757717
0.516751675,8.064498923
0.516851685,8.366888539
0.516951695,8.660501872
0.517051705,8.944938542
0.517151715,9.219823703
0.517251725,9.484809176
0.517351735,9.7395745
0.517451745,9.9838279
0.517551755,10.21730717
0.517651765,10.43978044
0.517751775,10.6510469
0.517851785,10.85093736
0.517951795,11.03931476
0.518051805,11.21607456
0.518151815,11.38114501
0.518251825,11.53448736
0.518351835,11.67609592
0.518451845,11.80599802
0.518551855,11.92425391
0.518651865,12.03095647
0.518751875,12.1262309
0.518851885,12.21023426
0.518951895,12.2831549
0.519051905,12.34521181
0.519151915,12.39665387
0.519251925,12.43775899
0.519351935,12.46883315
0.519451945,12.49020937
0.519551955,12.50224658
0.519651965,12.50532839
0.519751975,12.49986179
0.519851985,12.48627581
0.519951995,12.46502002
0.520052005,12.43656305
0.520152015,12.401391
0.520252025,12.36000578
0.520352035,12.31292345
0.520452045,12.26067248
0.520552055,12.20379194
0.520652065,12.1428297
0.520752075,12.07834057
0.520852085,12.01088447
0.520952095,11.94102447
0.521052105,11.86932494
0.521152115,11.79634965
0.521252125,11.72265981
0.521352135,11.64881221
0.521452145,11.57535733
0.521552155,11.50283748
0.521652165,11.4317849
0.521752175,11.36272004
0.521852185,11.29614972
0.521952195,11.23256543
0.522052205,11.17244164
0.522152215,11.11623416
0.522252225,11.06437863
0.522352235,11.01728894
0.522452245,10.97535587
0.522552255,10.93894572
0.522652265,10.90839898
0.522752275,10.88402924
0.522852285,10.86612199
0.522952295,10.85493367
0.523052305,10.85069073
0.523152315,10.85358883
0.523252325,10.86379209
0.523352335,10.8814325
0.523452345,10.90660942
0.523552355,10.93938916
0.523652365,10.97980468
0.523752375,11.02785543
0.523852385,11.08350727
0.523952395,11.14669247
0.524052405,11.21730992
0.524152415,11.29522533
0.524252425,11.38027163
0.524352435,11.47224941
0.524452445,11.57092753
0.524552455,11.67604381
0.524652465,11.78730575
0.524752475,11.90439151
0.524852485,12.0269508
0.524952495,12.15460604
0.525052505,12.28695345
0.525152515,12.42356434
0.525252525,12.56398644
0.525352535,12.7077453
0.525452545,12.85434579
0.525552555,13.00327364
0.525652565,13.15399703
0.525752575,13.30596832
0.525852585,13.45862571
0.525952595,13.61139508
0.526052605,13.76369171
0.526152615,13.91492224
0.526252625,14.06448643
0.526352635,14.21177913
0.526452645,14.3561922
0.526552655,14.49711638
0.526652665,14.63394326
0.526752675,14.76606718
0.526852685,14.89288718
0.526952695,15.01380885
0.527052705,15.12824629
0.527152715,15.23562387
0.527252725,15.33537812
0.527352735,15.42695948
0.527452745,15.50983404
0.527552755,15.58348523
0.527652765,15.64741546
0.527752775,15.70114767
0.527852785,15.74422682
0.527952795,15.77622137
0.528052805,15.79672459
0.528152815,15.80535586
0.528252825,15.80176186
0.528352835,15.78561766
0.528452845,15.75662776
0.528552855,15.71452698
0.528652865,15.65908131
0.528752875,15.59008862
0.528852885,15.50737929
0.528952895,15.41081671
0.529052905,15.30029773
0.529152915,15.17575293
0.529252925,15.03714686
0.529352935,14.8844781
0.529452945,14.71777926
0.529552955,14.53711689
0.529652965,14.3425912
0.529752975,14.1343358
0.529852985,13.9125172
0.529952995,13.67733431
0.530053005,13.4290178
0.530153015,13.1678294
0.530253025,12.894061
0.530353035,12.60803379
0.530453045,12.31009725
0.530553055,12.00062804
0.530653065,11.68002883
0.530753075,11.34872707
0.530853085,11.00717362
0.530953095,10.65584145
0.531053105,10.29522409
0.531153115,9.925834181
0.531253125,9.548201893
0.531353135,9.162873315
0.531453145,8.770408804
0.531553155,8.371381299
0.531653165,7.966374595
0.531753175,7.555981605
0.531853185,7.140802593
0.531953195,6.721443401
0.532053205,6.298513661
0.532153215,5.872625014
0.532253225,5.444389328
0.532353235,5.01441693
0.532453245,4.583314851
0.532553255,4.151685093
0.532653265,3.720122931
0.532753275,3.289215238
0.532853285,2.859538854
0.532953295,2.431658999
0.533053305,2.006127733
0.533153315,1.583482472
0.533253325,1.164244558
0.533353335,0.7489179
0.533453345,0.337987671
0.533553355,-0.068080913
0.533653365,-0.468843749
0.533753375,-0.863878916
0.533853385,-1.252787668
0.533953395,-1.635195342
0.534053405,-2.010752182
0.534153415,-2.379134063
0.534253425,-2.74004314
0.534353435,-3.093208395
0.534453445,-3.438386085
0.534553455,-3.775360113
0.534653465,-4.103942283
0.534753475,-4.423972475
0.534853485,-4.735318713
0.534953495,-5.03787715
0.535053505,-5.331571946
0.535153515,-5.616355059
0.535253525,-5.892205947
0.535353535,-6.159131169
0.535453545,-6.417163909
0.535553555,-6.666363407
0.535653565,-6.906814308
0.535753575,-7.138625929
0.535853585,-7.361931451
0.535953595,-7.576887035
0.536053605,-7.783670866
0.536153615,-7.98248213
0.536253625,-8.173539933
0.536353635,-8.357082155
0.536453645,-8.53336425
0.536553655,-8.702658005
0.536653665,-8.865250242
0.536753675,-9.021441487
0.536853685,-9.171544604
0.536953695,-9.315883398
0.537053705,-9.454791192
0.537153715,-9.588609384
0.537253725,-9.717685994
0.537353735,-9.842374199
0.537453745,-9.963030862
0.537553755,-10.08001507
0.537653765,-10.19368667
0.537753775,-10.30440481
0.537853785,-10.41252655
0.537953795,-10.51840541
0.538053805,-10.62238998
0.538153815,-10.72482264
0.538253825,-10.82603816
0.538353835,-10.9263625
0.538453845,-11.02611154
0.538553855,-11.12558992
0.538653865,-11.22508992
0.538753875,-11.32489039
0.538853885,-11.42525574
0.538953895,-11.52643501
0.539053905,-11.628661
0.539153915,-11.73214943
0.539253925,-11.83709827
0.539353935,-11.94368702
0.539453945,-12.05207617
0.539553955,-12.1624067
0.539653965,-12.27479961
0.539753975,-12.38935564
0.539853985,-12.50615495
0.539953995,-12.62525699
0.540054005,-12.74670035
0.540154015,-12.87050281
0.540254025,-12.99666132
0.540354035,-13.12515222
0.540454045,-13.25593141
0.540554055,-13.38893468
0.540654065,-13.52407807
0.540754075,-13.66125835
0.540854085,-13.80035349
0.540954095,-13.94122332
0.541054105,-14.08371013
0.541154115,-14.22763942
0.541254125,-14.3728207
0.541354135,-14.51904829
0.541454145,-14.66610227
0.541554155,-14.81374939
0.541654165,-14.96174404
0.541754175,-15.10982937
0.541854185,-15.25773826
0.541954195,-15.4051945
0.542054205,-15.55191389
0.542154215,-15.69760542
0.542254225,-15.84197244
0.542354235,-15.98471386
0.542454245,-16.12552535
0.542554255,-16.26410056
0.542654265,-16.40013233
0.542754275,-16.53331391
0.542854285,-16.66334015
0.542954295,-16.78990871
0.543054305,-16.91272119
0.543154315,-17.03148434
0.543254325,-17.14591115
0.543354335,-17.25572193
0.543454345,-17.36064542
0.543554355,-17.46041977
0.543654365,-17.55479353
0.543754375,-17.64352658
0.543854385,-17.72639104
0.543954395,-17.80317208
0.544054405,-17.87366867
0.544154415,-17.93769438
0.544254425,-17.99507794
0.544354435,-18.04566389
0.544454445,-18.08931313
0.544554455,-18.1259033
0.544654465,-18.15532925
0.544754475,-18.17750334
0.544854485,-18.19235568
0.544954495,-18.1998343
0.545054505,-18.19990531
0.545154515,-18.19255287
0.545254525,-18.17777921
0.545354535,-18.15560448
0.545454545,-18.12606659
0.545554555,-18.08922098
0.545654565,-18.04514025
0.545754575,-17.99391384
0.545854585,-17.93564751
0.545954595,-17.87046289
0.546054605,-17.79849686
0.546154615,-17.71990094
0.546254625,-17.63484059
0.546354635,-17.54349445
0.546454645,-17.44605358
0.546554655,-17.3427206
0.546654665,-17.2337088
0.546754675,-17.11924123
0.546854685,-16.99954973
0.546954695,-16.87487396
0.547054705,-16.74546035
0.547154715,-16.61156107
0.547254725,-16.473433
0.547354735,-16.33133659
0.547454745,-16.18553485
0.547554755,-16.03629218
0.547654765,-15.88387334
0.547754775,-15.72854233
0.547854785,-15.5705613
0.547954795,-15.41018948
0.548054805,-15.24768215
0.548154815,-15.08328957
0.548254825,-14.91725599
0.548354835,-14.74981866
0.548454845,-14.58120688
0.548554855,-14.4116411
0.548654865,-14.24133203
0.548754875,-14.07047981
0.548854885,-13.89927325
0.548954895,-13.7278891
0.549054905,-13.55649134
0.549154915,-13.38523058
0.549254925,-13.21424354
0.549354935,-13.04365246
0.549454945,-12.87356475
0.549554955,-12.70407257
0.549654965,-12.53525256
0.549754975,-12.36716558
0.549854985,-12.19985654
0.549954995,-12.03335434
0.550055006,-11.86767181
0.550155016,-11.70280578
0.550255026,-11.53873718
0.550355036,-11.37543125
0.550455046,-11.2128378
0.550555056,-11.0508915
0.550655066,-10.88951233
0.550755076,-10.728606
0.550855086,-10.56806453
0.550955096,-10.40776678
0.551055106,-10.24757917
0.551155116,-10.08735632
0.551255126,-9.926941884
0.551355136,-9.766169349
0.551455146,-9.604862889
0.551555156,-9.442838304
0.551655166,-9.279903975
0.551755176,-9.115861865
0.551855186,-8.950508555
0.551955196,-8.783636314
0.552055206,-8.615034193
0.552155216,-8.444489145
0.552255226,-8.271787161
0.552355236,-8.096714423
0.552455246,-7.919058466
0.552555256,-7.738609343
0.552655266,-7.555160794
0.552755276,-7.368511409
0.552855286,-7.178465778
0.552955296,-6.984835641
0.553055306,-6.787441
0.553155316,-6.586111228
0.553255326,-6.380686133
0.553355336,-6.171017008
0.553455346,-5.956967631
0.553555356,-5.738415229
0.553655366,-5.515251404
0.553755376,-5.287383
0.553855386,-5.054732927
0.553955396,-4.817240926
0.554055406,-4.574864273
0.554155416,-4.327578426
0.554255426,-4.075377602
0.554355436,-3.81827529
0.554455446,-3.556304692
0.554555456,-3.289519087
0.554655466,-3.017992133
0.554755476,-2.741818078
0.554855486,-2.461111901
0.554955496,-2.176009379
0.555055506,-1.886667059
0.555155516,-1.593262169
0.555255526,-1.295992432
0.555355536,-0.995075809
0.555455546,-0.690750159
0.555555556,-0.38327282
0.555655566,-0.072920111
0.555755576,0.240013245
0.555855586,0.555214769
0.555955596,0.872354954
0.556055606,1.191088062
0.556155616,1.511052989
0.556255626,1.8318742
0.556355636,2.153162724
0.556455646,2.47451722
0.556555656,2.795525085
0.556655666,3.115763628
0.556755676,3.43480129
0.556855686,3.752198909
0.556955696,4.06751103
0.557055706,4.380287249
0.557155716,4.69007359
0.557255726,4.996413912
0.557355736,5.298851342
0.557455746,5.596929717
0.557555756,5.890195047
0.557655766,6.178196987
0.557755776,6.460490303
0.557855786,6.736636349
0.557955796,7.006204523
0.558055806,7.26877372
0.558155816,7.523933759
0.558255826,7.771286798
0.558355836,8.010448706
0.558455846,8.241050416
0.558555856,8.462739227
0.558655866,8.675180073
0.558755876,8.878056738
0.558855886,9.071073017
0.558955896,9.253953828
0.559055906,9.426446255
0.559155916,9.588320528
0.559255926,9.739370933
0.559355936,9.879416653
0.559455946,10.00830253
0.559555956,10.12589973
0.559655966,10.23210639
0.559755976,10.32684808
0.559855986,10.41007825
0.559955996,10.48177858
0.560056006,10.54195923
0.560156016,10.59065897
0.560256026,10.62794527
0.560356036,10.65391426
0.560456046,10.66869058
0.560556056,10.67242719
0.560656066,10.66530506
0.560756076,10.64753272
0.560856086,10.61934579
0.560956096,10.58100638
0.561056106,10.53280238
0.561156116,10.47504673
0.561256126,10.40807651
0.561356136,10.33225205
0.561456146,10.24795585
0.561556156,10.15559151
0.561656166,10.05558254
0.561756176,9.948371103
0.561856186,9.834416717
0.561956196,9.714194856
0.562056206,9.588195518
0.562156216,9.456921731
0.562256226,9.320888005
0.562356236,9.18061875
0.562456246,9.036646643
0.562556256,8.889510968
0.562656266,8.739755927
0.562756276,8.587928927
0.562856286,8.434578844
0.562956296,8.280254285
0.563056306,8.125501838
0.563156316,7.970864324
0.563256326,7.81687905
0.563356336,7.664076084
0.563456346,7.512976536
0.563556356,7.364090868
0.563656366,7.217917237
0.563756376,7.074939863
0.563856386,6.935627444
0.563956396,6.800431617
0.564056406,6.669785468
0.564156416,6.544102097
0.564256426,6.423773248
0.564356436,6.309168003
0.564456446,6.200631543
0.564556456,6.098483996
0.564656466,6.003019348
0.564756476,5.914504446
0.564856486,5.833178094
0.564956496,5.759250222
0.565056506,5.692901163
0.565156516,5.634281021
0.565256526,5.583509134
0.565356536,5.54067364
0.565456546,5.505831148
0.565556556,5.479006504
0.565656566,5.460192671
0.565756576,5.44935071
0.565856586,5.446409863
0.565956596,5.451267748
0.566056606,5.463790654
0.566156616,5.483813947
0.566256626,5.511142571
0.566356636,5.545551659
0.566456646,5.586787236
0.566556656,5.634567034
0.566656666,5.688581383
0.566756676,5.748494218
0.566856686,5.813944154
0.566956696,5.884545665
0.567056706,5.959890336
0.567156716,6.039548199
0.567256726,6.12306914
0.567356736,6.209984382
0.567456746,6.299808024
0.567556756,6.392038655
0.567656766,6.486161007
0.567756776,6.581647672
0.567856786,6.677960858
0.567956796,6.774554179
0.568056806,6.870874489
0.568156816,6.966363732
0.568256826,7.060460823
0.568356836,7.152603532
0.568456846,7.242230393
0.568556856,7.328782595
0.568656866,7.41170589
0.568756876,7.490452475
0.568856886,7.564482865
0.568956896,7.633267742
0.569056906,7.696289776
0.569156916,7.753045411
0.569256926,7.803046609
0.569356936,7.845822549
0.569456946,7.880921273
0.569556956,7.907911276
0.569656966,7.926383031
0.569756976,7.93595045
0.569856986,7.936252263
0.569956996,7.926953334
0.570057006,7.907745878
0.570157016,7.878350609
0.570257026,7.838517784
0.570357036,7.788028163
0.570457046,7.726693869
0.570557056,7.654359144
0.570657066,7.570901013
0.570757076,7.476229834
0.570857086,7.370289749
0.570957096,7.25305902
0.571057106,7.12455026
0.571157116,6.984810557
0.571257126,6.833921481
0.571357136,6.671998985
0.571457146,6.499193194
0.571557156,6.315688085
0.571657166,6.121701059
0.571757176,5.917482403
0.571857186,5.703314652
0.571957196,5.479511839
0.572057206,5.24641865
0.572157216,5.004409482
0.572257226,4.753887396
0.572357236,4.495282994
0.572457246,4.229053188
0.572557256,3.955679901
0.572657266,3.67566868
0.572757276,3.389547235
0.572857286,3.097863905
0.572957296,2.801186061
0.573057306,2.500098449
0.573157316,2.195201471
0.573257326,1.887109425
0.573357336,1.576448697
0.573457346,1.263855911
0.573557356,0.949976051
0.573657366,0.635460562
0.573757376,0.320965417
0.573857386,0.007149185
0.573957396,-0.305328918
0.574057406,-0.615810973
0.574157416,-0.923642301
0.574257426,-1.228173394
0.574357436,-1.528761826
0.574457446,-1.82477414
0.574557456,-2.115587708
0.574657466,-2.400592554
0.574757476,-2.679193132
0.574857486,-2.950810062
0.574957496,-3.214881808
0.575057506,-3.470866299
0.575157516,-3.718242491
0.575257526,-3.956511851
0.575357536,-4.185199779
0.575457546,-4.403856943
0.575557556,-4.612060537
0.575657566,-4.809415455
0.575757576,-4.995555368
0.575857586,-5.170143719
0.575957596,-5.332874612
0.576057606,-5.483473612
0.576157616,-5.621698437
0.576257626,-5.747339553
0.576357636,-5.860220657
0.576457646,-5.960199067
0.576557656,-6.047165991
0.576657666,-6.121046703
0.576757676,-6.181800596
0.576857686,-6.229421144
0.576957696,-6.263935747
0.577057706,-6.285405469
0.577157716,-6.293924682
0.577257726,-6.289620592
0.577357736,-6.272652679
0.577457746,-6.243212022
0.577557756,-6.201520542
0.577657766,-6.147830142
0.577757776,-6.082421759
0.577857786,-6.00560433
0.577957796,-5.917713671
0.578057806,-5.819111283
0.578157816,-5.710183072
0.578257826,-5.591338014
0.578357836,-5.463006734
0.578457846,-5.325640045
0.578557856,-5.179707413
0.578657866,-5.025695382
0.578757876,-4.864105949
0.578857886,-4.695454903
0.578957896,-4.520270123
0.579057906,-4.339089857
0.579157916,-4.15246097
0.579257926,-3.96093718
0.579357936,-3.765077282
0.579457946,-3.565443367
0.579557956,-3.362599044
0.579657966,-3.157107665
0.579757976,-2.94953057
0.579857986,-2.74042534
0.579957996,-2.530344087
